,url,date,topics
1012,https://www.bbc.com//news/world-europe-52721153,19 May 2020,['no_topics']
1013,https://www.bbc.com//news/world-europe-45181321,14 Aug 2018,['no_topics']
1014,https://www.bbc.com//news/world-europe-guernsey-48828860,1 Jul 2019,['no_topics']
1015,https://www.bbc.com//news/uk-52413431,27 Apr 2020,['no_topics']
1016,https://www.bbc.com//news/uk-england-57640330,29 Jun 2021,['London']
1017,https://www.bbc.com//news/business-55006982,19 Nov 2020,['no_topics']
1018,https://www.bbc.com//news/entertainment-arts-53162279,3 Jul 2020,['no_topics']
1019,https://www.bbc.com//news/uk-wales-politics-43900039,25 Apr 2018,['no_topics']
1020,https://www.bbc.com//news/world-latin-america-40695425,23 Jul 2017,['no_topics']
1021,https://www.bbc.com//news/world-us-canada-41204791,11 Sep 2017,['no_topics']
1022,https://www.bbc.com//news/uk-politics-49452017,24 Aug 2019,['no_topics']
1023,https://www.bbc.com//news/uk-england-bristol-62163293,16 Jul 2022,['Literature']
1024,https://www.bbc.com//news/world-us-canada-54238101,21 Sep 2020,['no_topics']
1025,https://www.bbc.com//news/world-africa-52372737,22 Apr 2020,['no_topics']
1026,https://www.bbc.com//news/uk-northern-ireland-63747044,24 Nov 2022,['Racism']
1027,https://www.bbc.com//news/uk-52997848,13 Jun 2020,['no_topics']
1028,https://www.bbc.com//news/business-55271577,11 Dec 2020,"['Companies', 'Lloyds Banking Group', 'Race and ethnicity']"
1029,https://www.bbc.com//news/world-asia-61344609,9 May 2022,"['Ferdinand Marcos Jr', 'Philippines']"
1030,https://www.bbc.com//news/uk-politics-53093244,18 Jun 2020,['no_topics']
1031,https://www.bbc.com//news/uk-northern-ireland-40339450,20 Jun 2017,['no_topics']
1032,https://www.bbc.com//news/uk-scotland-south-scotland-58309840,28 Aug 2021,['no_topics']
1033,https://www.bbc.com//news/education-55309923,15 Dec 2020,"['Homophobia', 'Gender pay gap', 'Racism']"
1034,https://www.bbc.com//news/world-latin-america-50512093,21 Nov 2019,['no_topics']
1035,https://www.bbc.com//news/uk-england-bristol-58121781,10 Aug 2021,"['Social mobility', 'Bristol City Council', 'Youth politics']"
1036,https://www.bbc.com//news/world-us-canada-56650565,7 Apr 2021,"['Georgia', 'US election 2020', 'BBC Verify']"
1037,https://www.bbc.com//news/entertainment-arts-49157233,29 Jul 2019,['no_topics']
1038,https://www.bbc.com//news/blogs-trending-41762444,27 Oct 2017,['no_topics']
1039,https://www.bbc.com//news/world-africa-60507209,24 Feb 2022,"['Russia-Ukraine war', 'Russia', 'Africa']"
1040,https://www.bbc.com//news/uk-england-bristol-47306927,21 Feb 2019,['no_topics']
1041,https://www.bbc.com//news/world-50042279,16 Oct 2019,"['100 Women', 'Women']"
1042,https://www.bbc.com//news/world-asia-china-65776797,4 Jun 2023,"['Asia', 'Stand-up comedy', 'Censorship']"
1043,https://www.bbc.com//news/uk-politics-60216307,2 Feb 2022,"['Michael Gove', 'Levelling up', 'Economic inequality', 'Social inequality', 'Boris Johnson']"
1044,https://www.bbc.com//news/uk-scotland-65021897,23 Mar 2023,"['Poverty', 'Scottish government', 'Cost of living', 'Child poverty']"
1045,https://www.bbc.com//news/world-asia-64330859,19 Jan 2023,"['Motherhood', 'Women', 'Jacinda Ardern', 'New Zealand']"
1046,https://www.bbc.com//news/world-us-canada-52911267,3 Jun 2020,['no_topics']
1047,https://www.bbc.com//news/newsbeat-52892949,10 Jun 2020,['no_topics']
1048,https://www.bbc.com//news/business-53174260,26 Jun 2020,['no_topics']
1049,https://www.bbc.com//news/uk-50661588,27 Dec 2019,['no_topics']
1050,https://www.bbc.com//news/uk-politics-48503170,3 Jun 2019,['no_topics']
1051,https://www.bbc.com//news/uk-wales-58640992,22 Sep 2021,"['Diversity', 'Wales', 'Universities', 'Swansea University', 'Newport', 'Wales education', 'Students', 'Higher education', 'Race and ethnicity']"
1052,https://www.bbc.com//news/uk-scotland-scotland-politics-51200821,22 Jan 2020,['no_topics']
1053,https://www.bbc.com//news/world-asia-china-65425941,10 Jun 2023,"['Asia', 'Viral posts', 'Youth unemployment', 'Censorship', 'Internet']"
1054,https://www.bbc.com//news/world-us-canada-57738735,6 Jul 2021,['United States']
1055,https://www.bbc.com//news/uk-wales-67635461,9 Dec 2023,"['Wales', 'Sexual violence', 'Cardiff', 'Women', 'Cardiff University', 'Students', 'Sexual harassment']"
1056,https://www.bbc.com//news/world-australia-67700408,13 Dec 2023,['no_topics']
1057,https://www.bbc.com//news/articles/cedd043v010o,23 Jun 2024,"['Housing', 'Wootton', 'General election 2024']"
1058,https://www.bbc.com//news/articles/ckmm3pg7g8yo,21 Jun 2024,"['Birmingham', 'Cost of Living ', 'General election 2024']"
1059,https://www.bbc.com//news/articles/clww81g52g1o,25 Jun 2024,"['Bedlington', 'Bebside', 'Blyth', 'Bus travel', 'General election 2024']"
1060,https://www.bbc.com//news/articles/cm55xp345j2o,13 Jun 2024,"['General election 2024', 'National Grid']"
1061,https://www.bbc.com//news/articles/cqqqq4vwy0ro,26 Jun 2024,"['Watton', 'Dentistry', 'Wimpole', 'Leiston', 'General election 2024', 'Mattishall']"
1062,https://www.bbc.com//news/articles/crggvgvv60yo,25 Jun 2024,"['Carers', 'Social care', 'General election 2024']"
1063,https://www.bbc.com//news/articles/c2lkxgvzdkwo,3 Jul 2024,"['General election 2024', 'Gloucestershire', 'Cheltenham']"
1064,https://www.bbc.com//news/articles/c72243g5xqlo,26 Jun 2024,"['Lydney', 'Climate', 'General election 2024', 'Gloucester', 'Gloucestershire']"
1065,https://www.bbc.com//news/articles/c7227ve4e9yo,12 Jun 2024,"['Policing', 'Middlesbrough', 'Crime', 'General election 2024']"
